customer_code,customer_name,Customer Map,Active?,door_type,budget_month,budget_amount,sheet_name,workbook_name,workbook_type,header_row,currency_code,market_group,region,sub_region,company_group,Sales person,sales_person,load_ts,Region,Country,2025 Cluster,channel,2026 Cluster,source_section,budget_version,budget_amount_native,fx_rate_to_eur,budget_amount_eur_compare
25000,West Coast Lifestyles Inc.; CA,,,,2026-06-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,C,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25015,Gateway Canyon Resort & Spa; CO,,,,2026-06-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,C,,C,,2026.01.22,0.0,0.9296272194849864,0.0
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,,,,2026-06-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,C,,C,,2026.01.22,0.0,0.9296272194849864,0.0
25046,"Beverly Wilshire,Four Seasons Hotel, CA",,,,2026-06-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25052,Rosewood Miramar Beach; CA,,,,2026-06-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25053,"Bonnie Frances Skin;Phoenix, AZ",,,,2026-06-01,160.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,C,,2026.01.22,160.0,0.9296272194849864,148.74035511759783
25058,"Five Point Five, Inc.",,,,2026-06-01,320.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,C,,2026.01.22,320.0,0.9296272194849864,297.48071023519566
25059,Red Rock Tivoli Aestetics,,,,2026-06-01,400.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,C,,2026.01.22,400.0,0.9296272194849864,371.85088779399456
25064,Embracing the Dance of Healing,,,,2026-06-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25065,"Cupid Lift Inc., West Hollywood",,,,2026-06-01,400.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,C,,2026.01.22,400.0,0.9296272194849864,371.85088779399456
25066,ARIA Resort & Casino; Las Vegas,,,,2026-06-01,2400.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,A+++,,2026.01.22,2400.0,0.9296272194849864,2231.1053267639672
25067,"The Ritz-Carlton, Half Moon Bay LLC",,,,2026-06-01,2400.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,A+++,,2026.01.22,2400.0,0.9296272194849864,2231.1053267639672
25072,Balboa Bay Club Ventures LLC,,,,2026-06-01,960.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,B,,2026.01.22,960.0,0.9296272194849864,892.4421307055869
-25,New doors 2025,,,new_2025,2026-06-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,,,2026.01.22,0.0,0.9296272194849864,0.0
-26,New doors 2026,,8.0,new_2026,2026-06-01,9000.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD26,,,,2026.01.22,9000.0,0.9296272194849864,8366.644975364878
25012,"Rosewood Sense Spa, CA",,,,2026-07-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,A+,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25027,San Manuel Entert.; Yaamava Resort; Highland,,,,2026-07-01,9600.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,A+,,A+++,,2026.01.22,9600.0,0.9296272194849864,8924.421307055869
25032,Four Seasons Hotel Las Vegas,,,,2026-07-01,4000.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,A+,,A+,,2026.01.22,4000.0,0.9296272194849864,3718.5088779399457
25038,"Lemon & Honey Day Spa; Orange, CA",,,,2026-07-01,1040.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,A,,B,,2026.01.22,1040.0,0.9296272194849864,966.8123082643858
25004,Teton Mountain Lodge,,,,2026-07-01,480.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,B,,C,,2026.01.22,480.0,0.9296272194849864,446.22106535279346
25000,West Coast Lifestyles Inc.; CA,,,,2026-07-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,C,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25015,Gateway Canyon Resort & Spa; CO,,,,2026-07-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,C,,C,,2026.01.22,0.0,0.9296272194849864,0.0
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,,,,2026-07-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,C,,C,,2026.01.22,0.0,0.9296272194849864,0.0
25046,"Beverly Wilshire,Four Seasons Hotel, CA",,,,2026-07-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25052,Rosewood Miramar Beach; CA,,,,2026-07-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25053,"Bonnie Frances Skin;Phoenix, AZ",,,,2026-07-01,160.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,C,,2026.01.22,160.0,0.9296272194849864,148.74035511759783
25058,"Five Point Five, Inc.",,,,2026-07-01,320.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,C,,2026.01.22,320.0,0.9296272194849864,297.48071023519566
25059,Red Rock Tivoli Aestetics,,,,2026-07-01,400.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,C,,2026.01.22,400.0,0.9296272194849864,371.85088779399456
25064,Embracing the Dance of Healing,,,,2026-07-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25065,"Cupid Lift Inc., West Hollywood",,,,2026-07-01,400.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,C,,2026.01.22,400.0,0.9296272194849864,371.85088779399456
25066,ARIA Resort & Casino; Las Vegas,,,,2026-07-01,2400.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,A+++,,2026.01.22,2400.0,0.9296272194849864,2231.1053267639672
25067,"The Ritz-Carlton, Half Moon Bay LLC",,,,2026-07-01,2400.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,A+++,,2026.01.22,2400.0,0.9296272194849864,2231.1053267639672
25072,Balboa Bay Club Ventures LLC,,,,2026-07-01,960.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,B,,2026.01.22,960.0,0.9296272194849864,892.4421307055869
-25,New doors 2025,,,new_2025,2026-07-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,,,2026.01.22,0.0,0.9296272194849864,0.0
-26,New doors 2026,,8.0,new_2026,2026-07-01,11000.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD26,,,,2026.01.22,11000.0,0.9296272194849864,10225.89941433485
25012,"Rosewood Sense Spa, CA",,,,2026-08-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,A+,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25027,San Manuel Entert.; Yaamava Resort; Highland,,,,2026-08-01,7200.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,A+,,A+++,,2026.01.22,7200.0,0.9296272194849864,6693.315980291902
25032,Four Seasons Hotel Las Vegas,,,,2026-08-01,3000.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,A+,,A+,,2026.01.22,3000.0,0.9296272194849864,2788.881658454959
25038,"Lemon & Honey Day Spa; Orange, CA",,,,2026-08-01,780.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,A,,B,,2026.01.22,780.0,0.9296272194849864,725.1092311982894
25004,Teton Mountain Lodge,,,,2026-08-01,360.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,B,,C,,2026.01.22,360.0,0.9296272194849864,334.6657990145951
25000,West Coast Lifestyles Inc.; CA,,,,2026-08-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,C,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25015,Gateway Canyon Resort & Spa; CO,,,,2026-08-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,C,,C,,2026.01.22,0.0,0.9296272194849864,0.0
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,,,,2026-08-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,C,,C,,2026.01.22,0.0,0.9296272194849864,0.0
25046,"Beverly Wilshire,Four Seasons Hotel, CA",,,,2026-08-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25052,Rosewood Miramar Beach; CA,,,,2026-08-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25053,"Bonnie Frances Skin;Phoenix, AZ",,,,2026-08-01,120.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,C,,2026.01.22,120.0,0.9296272194849864,111.55526633819836
25058,"Five Point Five, Inc.",,,,2026-08-01,240.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,C,,2026.01.22,240.0,0.9296272194849864,223.11053267639673
25059,Red Rock Tivoli Aestetics,,,,2026-08-01,300.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,C,,2026.01.22,300.0,0.9296272194849864,278.8881658454959
25064,Embracing the Dance of Healing,,,,2026-08-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25065,"Cupid Lift Inc., West Hollywood",,,,2026-08-01,300.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,C,,2026.01.22,300.0,0.9296272194849864,278.8881658454959
25066,ARIA Resort & Casino; Las Vegas,,,,2026-08-01,1800.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,A+++,,2026.01.22,1800.0,0.9296272194849864,1673.3289950729754
25067,"The Ritz-Carlton, Half Moon Bay LLC",,,,2026-08-01,1800.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,A+++,,2026.01.22,1800.0,0.9296272194849864,1673.3289950729754
25072,Balboa Bay Club Ventures LLC,,,,2026-08-01,720.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,B,,2026.01.22,720.0,0.9296272194849864,669.3315980291902
-25,New doors 2025,,,new_2025,2026-08-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,,,2026.01.22,0.0,0.9296272194849864,0.0
-26,New doors 2026,,8.0,new_2026,2026-08-01,4000.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD26,,,,2026.01.22,4000.0,0.9296272194849864,3718.5088779399457
25012,"Rosewood Sense Spa, CA",,,,2026-09-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,A+,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25027,San Manuel Entert.; Yaamava Resort; Highland,,,,2026-09-01,10800.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,A+,,A+++,,2026.01.22,10800.0,0.9296272194849864,10039.973970437853
25032,Four Seasons Hotel Las Vegas,,,,2026-09-01,4500.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,A+,,A+,,2026.01.22,4500.0,0.9296272194849864,4183.322487682439
25038,"Lemon & Honey Day Spa; Orange, CA",,,,2026-09-01,1170.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,A,,B,,2026.01.22,1170.0,0.9296272194849864,1087.663846797434
25004,Teton Mountain Lodge,,,,2026-09-01,540.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,B,,C,,2026.01.22,540.0,0.9296272194849864,501.99869852189266
25000,West Coast Lifestyles Inc.; CA,,,,2026-09-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,C,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25015,Gateway Canyon Resort & Spa; CO,,,,2026-09-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,C,,C,,2026.01.22,0.0,0.9296272194849864,0.0
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,,,,2026-09-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,C,,C,,2026.01.22,0.0,0.9296272194849864,0.0
25046,"Beverly Wilshire,Four Seasons Hotel, CA",,,,2026-09-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25052,Rosewood Miramar Beach; CA,,,,2026-09-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25053,"Bonnie Frances Skin;Phoenix, AZ",,,,2026-09-01,180.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,C,,2026.01.22,180.0,0.9296272194849864,167.33289950729755
25058,"Five Point Five, Inc.",,,,2026-09-01,360.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,C,,2026.01.22,360.0,0.9296272194849864,334.6657990145951
25059,Red Rock Tivoli Aestetics,,,,2026-09-01,450.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,C,,2026.01.22,450.0,0.9296272194849864,418.33224876824386
25064,Embracing the Dance of Healing,,,,2026-09-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25065,"Cupid Lift Inc., West Hollywood",,,,2026-09-01,450.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,C,,2026.01.22,450.0,0.9296272194849864,418.33224876824386
25066,ARIA Resort & Casino; Las Vegas,,,,2026-09-01,2700.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,A+++,,2026.01.22,2700.0,0.9296272194849864,2509.9934926094634
25067,"The Ritz-Carlton, Half Moon Bay LLC",,,,2026-09-01,2700.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,A+++,,2026.01.22,2700.0,0.9296272194849864,2509.9934926094634
25072,Balboa Bay Club Ventures LLC,,,,2026-09-01,1080.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,B,,2026.01.22,1080.0,0.9296272194849864,1003.9973970437853
-25,New doors 2025,,,new_2025,2026-09-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,,,2026.01.22,0.0,0.9296272194849864,0.0
-26,New doors 2026,,8.0,new_2026,2026-09-01,17000.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD26,,,,2026.01.22,17000.0,0.9296272194849864,15803.662731244769
25012,"Rosewood Sense Spa, CA",,,,2026-10-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,A+,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25027,San Manuel Entert.; Yaamava Resort; Highland,,,,2026-10-01,12000.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,A+,,A+++,,2026.01.22,12000.0,0.9296272194849864,11155.526633819836
25032,Four Seasons Hotel Las Vegas,,,,2026-10-01,5000.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,A+,,A+,,2026.01.22,5000.0,0.9296272194849864,4648.136097424932
25038,"Lemon & Honey Day Spa; Orange, CA",,,,2026-10-01,1300.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,A,,B,,2026.01.22,1300.0,0.9296272194849864,1208.5153853304823
25004,Teton Mountain Lodge,,,,2026-10-01,600.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,B,,C,,2026.01.22,600.0,0.9296272194849864,557.7763316909918
25000,West Coast Lifestyles Inc.; CA,,,,2026-10-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,C,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25015,Gateway Canyon Resort & Spa; CO,,,,2026-10-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,C,,C,,2026.01.22,0.0,0.9296272194849864,0.0
25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,,,,2026-10-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,C,,C,,2026.01.22,0.0,0.9296272194849864,0.0
25046,"Beverly Wilshire,Four Seasons Hotel, CA",,,,2026-10-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25052,Rosewood Miramar Beach; CA,,,,2026-10-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
25053,"Bonnie Frances Skin;Phoenix, AZ",,,,2026-10-01,200.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,C,,2026.01.22,200.0,0.9296272194849864,185.92544389699728
25058,"Five Point Five, Inc.",,,,2026-10-01,400.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,C,,2026.01.22,400.0,0.9296272194849864,371.85088779399456
25059,Red Rock Tivoli Aestetics,,,,2026-10-01,500.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD24,,C,,2026.01.22,500.0,0.9296272194849864,464.8136097424932
25064,Embracing the Dance of Healing,,,,2026-10-01,0.0,West,2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,us_budget,2,USD,USA,West,West,Company 1,Erin,Erin,2026-03-26T10:51:15+00:00,West,,NKD25,,Lost,,2026.01.22,0.0,0.9296272194849864,0.0
